,Acceso minusválidos,Metros,Plantas,Cal. energética:,Individual,Agua caliente,Consumo,provincia,Exterior,Número de terrazas,Piscina,Pista de tenis,Calefacción,Garajes,Tipo de suelo,Conserje,Pista de fútbol,Gimnasio,Adosado,Año de construcción,Zonas verdes,Armarios,Tipo de fachada,Alarma,Pisos,Permite mascotas,Cal. energética,Ascensor,Campo de golf,Comunidad,Metros útiles,Puerta de seguridad,Aire acondicionado,Pista de pádel,Trastero,Orientación,Pista de squash,Pista de baloncesto,Antigüedad,Pareado,Circuito cerrado de seguridad,Inquilinos,Dormitorios,Baños,Amueblado,Emisiones,Precio,Cocina equipada,Estado,Salida de humos,
2255,,74,4,Si,,,,madrid,Si,1,,,Gas Natural,,Parquet,,,,,,,1,,,,,,Si,,,66,Si,Si,,,Oeste,,,Más de 50 años,,,,2,1,,,189000,Si,Perfecto Estado,,
2256,Si,56,9,,,Individual,,madrid,Si,1,,,,,Parquet,,,,,1965,,1,Ladrillo,,4,,,Si,,"42,00 €",50,Si,,,,Norte,,,Entre 35 y 50 Años,,,,2,1,,,189000,Si,A reformar,,
2257,Si,55,,Si,,Central,,madrid,Si,1,,,Gas Natural,,Gres,,,,,,,2,,,,,,Si,,"60,00 €",51,Si,,,,Norte,,,Más de 50 años,,,,2,1,,,189900,Si,A reformar,,
2258,Si,81,,,,Central,,madrid,Si,1,,,Central,,,,,,,1975,Si,,Ladrillo,,,,,Si,,,,Si,,,,,,,Mas de 25 Años,,Si,,3,1,,,190000,,Perfecto Estado,,
2259,,130,,Si,,Gas natural,,madrid,Si,1,,,Gas Natural,1,Tarima Flotante,,,,,1982,Si,5,Cemento,,,,,Si,,"85,00 €",104,,Si,,,,,,Entre 35 y 50 Años,,,,4,2,,,190000,,A reformar,,
2260,,90,,Si,,,,madrid,Si,1,,,,,,,,,Si,1960,,,,,,,,,,,,,,,,,,,,,,,3,1,,,190000,,,,
2261,,100,,,,Central,,madrid,Si,1,,,Central,,Gres,Si,,,,1974,,,Ladrillo,,,,,Si,,,,,,,,,,,Mas de 25 Años,,,,4,2,,,190000,,Perfecto Estado,,
2262,,83,,Si,,Central,227 KW h/m² año,madrid,Si,1,,,Central,1,,,,,,1977,Si,,Ladrillo,,,,,Si,,,,Si,,,,,,,Mas de 25 Años,,Si,,3,1,,47 Kg CO2/m² año,190000,,Perfecto Estado,,
2263,Si,96,8,Si,,,,madrid,,,Si,,Central,,Parquet,,,,,1976,Si,2,Ladrillo,,32,,,Si,,,77,,Si,,,Este,,,Entre 35 y 50 Años,,Si,,3,2,,,190000,,,,
2264,,94,,,,Gas natural,,madrid,Si,,,,Gas Natural,,Parquet,,,,,2000,Si,3,Mono Capa,,,,,,,,,Si,Si,,,,,,Entre 20 y 25 Años,,,,3,2,,,190000,,Perfecto Estado,,
2265,,59,,Si,,Individual,,madrid,,,,,Gas Natural,,Tarima normal,,,,,45,,,,,,,,Si,,,,,,,,,,,,,,,2,1,,,190000,,Perfecto Estado,,
2266,,69,,Si,,Gas natural,,madrid,Si,1,,,Gas Natural,,Tarima Flotante,,,,,1970,,,,,,,,,,,66,,,,,Norte,,,Más de 50 años,,,,3,1,,,190000,,Perfecto Estado,,
2267,Si,70,5,Si,,Individual,,madrid,Si,1,,,Individual,,Tarima Flotante,,,,,1965,Si,,Ladrillo,,,,,Si,,,67,,Si,,,Oeste,,,Más de 50 años,,,1,2,1,,,190000,Si,Perfecto Estado,,
2268,,70,3,Si,,Individual,203 KW h/m² año,madrid,Si,,,,Gas Natural,,Parquet,,,,,1960,,2,,Si,,,,,,"35,00 €",65,Si,,,,,,,Entre 35 y 50 Años,,,,2,1,,43 Kg CO2/m² año,190000,Si,,,
2269,,60,,Si,,Gas natural,,madrid,Si,,,,Gas Natural,,Gres,,,,,1962,,,Ladrillo,Si,,,,,,"50,00 €",50,Si,,,,,,,,,,,2,1,,,190000,,,,
2270,,84,,Si,,Individual,,madrid,Si,2,,,Individual,,Baldosa,,,,,1960,,,Ladrillo,,,,,Si,,"60,00 €",68,,,,,Sur,,,Más de 50 años,,,,2,1,,,190000,,Depende del precio,,
2271,,87,,,,Gas natural,,madrid,Si,1,,,Gas Natural,,Tarima normal,,,,,1973,,,,,,,,,,,,,,,,Sur,,,Entre 35 y 50 Años,,,,3,1,,,190000,Si,Perfecto Estado,,
2272,Si,75,,Si,,Gas natural,,madrid,Si,1,,,Gas Natural,,Tarima Flotante,,,,,,Si,,Ladrillo,,,,,,,"40,00 €",63,,,,,Sureste,,,Entre 35 y 50 Años,,,,3,1,,,193000,,A reformar,,
2273,,79,5,Si,,Gas natural,,madrid,Si,,,,Eléctrica,,Gres,,,,,1965,Si,,Ladrillo,Si,2,,,,,,59,,,,,Sur,,,Entre 35 y 50 Años,,,,3,1,,,193000,,A reformar,,
2274,,64,,Si,,Central,,madrid,Si,,,,,,Gres,Si,,,,1965,,2,,,,,,Si,,,54,Si,Si,,,Oeste,,,Entre 35 y 50 Años,,,,2,1,Si,,195000,Si,,,
2275,,44,,Si,,Gas natural,,madrid,,,,,Gas Natural,,Gres,,,,,,,1,,,,,,Si,,"50,00 €",38,Si,Si,,,,,,Más de 50 años,,,,1,1,Si,,195000,Si,Perfecto Estado,,
2276,,90,,Si,,Gas natural,177 KW h/m² año,madrid,,,,,Individual,1,Parquet,,,,,1997,,,Ladrillo,,,,,Si,,"98,00 €",72,,,,Si,Este,,,Entre 25 y 35 años,,,,3,2,,37 Kg CO2/m² año,195000,Si,A reformar,,
2277,,95,1,Si,,,,madrid,Si,2,,,Gas Natural,,Tarima normal,,,,,1982,,,,,,,,Si,,,75,Si,,,,,,,Entre 35 y 50 Años,,,,3,1,Si,,195000,Si,Perfecto Estado,,
2278,,78,10,Si,,,,madrid,Si,,,,Individual,,Gres,Si,,,,1974,,,Ladrillo,,40,,,Si,,"105,00 €",65,,,,,Suroeste,,,Entre 35 y 50 Años,,,,3,1,,,195000,,Perfecto Estado,,
2279,,83,3,Si,,Gas natural,,madrid,Si,,,,Gas Natural,,Parquet,,,,,1994,,3,Ladrillo,,,,,Si,,"64,00 €",73,Si,Si,,,Norte,,,Entre 25 y 35 años,,,,3,2,,,195000,Si,Perfecto Estado,,
2280,,58,,,,Gas natural,,madrid,Si,,,,Gas Natural,,Tarima Flotante,,,,,1960,,2,Mono Capa,Si,,,,,,,54,,Si,,,,,,,,,,3,1,,,195000,Si,,,
2281,,61,3,Si,,Gas natural,245 KW h/m² año,madrid,Si,,,,Suelo Radiante,,Porcelánico,,,,,1951,Si,1,Mono Capa,,9,,,,,"50,00 €",,Si,,,,Este,,,Más de 50 años,,,,3,1,,52 Kg CO2/m² año,195000,Si,Perfecto Estado,,
2282,Si,57,,,,Individual,,madrid,Si,,Si,,Individual,1,Parquet,Si,,,,1992,Si,3,Ladrillo,,,,,Si,,"86,00 €",50,,Si,,Si,Oeste,,,Mas de 25 Años,,Si,,1,1,,,197000,,Perfecto Estado,,
2283,Si,81,,Si,,Central,,madrid,Si,1,,,,,Parquet,,,,,1970,Si,2,,,,,,Si,,"75,00 €",68,,Si,,Si,Noroeste,,,Más de 50 años,,,,3,1,,,197000,Si,A reformar,,
2284,,69,,Si,,Individual,,madrid,Si,1,,,Individual,,Parquet,,,,,,,,,,,,,Si,,"50,00 €",66,,Si,,,Este,,,Entre 35 y 50 Años,,,,2,1,,,197000,,,,
2285,,89,5,,,Central,,madrid,,1,,,Central,,Parquet,,,,,1960,,,Ladrillo,Si,,,,Si,,"140,00 €",82,Si,,,,Norte,,,Más de 50 años,,,,3,1,,,197000,Si,,,
2286,Si,60,,Si,,Individual,,madrid,Si,2,Si,,Gas Natural,,Tarima normal,Si,,Si,,2008,Si,1,Ladrillo,,,,,Si,,"80,00 €",,,Si,,Si,,Si,,Entre 15 y 20 Años,,,,1,1,,,197300,,Perfecto Estado,,
2287,,80,4,Si,,Gas natural,27 KW h/m² año,madrid,Si,1,,,Gas Natural,,Parquet,,,,,1997,,,Ladrillo,,,,,Si,,,,,Si,,,,,,Entre 25 y 35 años,,,,2,1,,27 Kg CO2/m² año,199000,,Perfecto Estado,,
2288,,85,,Si,,Individual,219 KW h/m² año,madrid,Si,2,,,Eléctrica,,Parquet,,,,,1979,,,Ladrillo,,,,,,,,,Si,Si,,,,,,Mas de 25 Años,,,,4,1,,45 Kg CO2/m² año,199000,,Perfecto Estado,,
2289,,79,,,,,,madrid,,,,,Gas Natural,,Gres,,,,,1970,,,Ladrillo,,,,,,,"103,00 €",69,,,,,,,,Más de 50 años,,,,3,1,,,199000,,Perfecto Estado,,
2290,Si,36,,Si,,,,madrid,Si,,,,Eléctrica,,Tarima Flotante,Si,,,,1969,,1,,,,,,Si,,"50,00 €",33,Si,Si,,,Oeste,,,,,,,1,1,,,199000,Si,Perfecto Estado,,
2291,,41,4,,,Gas natural,,madrid,,,,,Gas Natural,,,,,,,1900,,,Piedra,,,,,,,,36,,,,,Este,,,Más de 50 años,,,,1,1,,,199000,,A reformar,,
2292,,87,,Si,,Gas natural,,madrid,Si,,,,Gas Natural,,Gres,,,,,2000,,5,,,,,,Si,,"56,00 €",70,,,,Si,Norte,,,Entre 20 y 25 Años,,,,3,2,,,199000,,Perfecto Estado,,
2293,Si,100,,,,Gas natural,,madrid,Si,1,,,Gas Natural,,,,,,,1981,Si,,Ladrillo,,,,,Si,,"65,00 €",,Si,,,Si,,,,Mas de 25 Años,,,,3,2,,,199000,,A reformar,,
2294,,85,,,,,,madrid,Si,1,,,,,Parquet,,,,,,,,,,,,,Si,,"69,00 €",79,,,,,Oeste,,,Más de 50 años,,,,3,1,,,199000,,A reformar,,
2295,Si,80,4,,,Gas natural,,madrid,Si,,,,Gas Natural,1,Tarima Flotante,,,,,1994,Si,,Ladrillo,,8,,,Si,,"75,00 €",65,Si,Si,,Si,Este,,,Entre 15 y 20 Años,,,,3,1,,,199900,Si,Perfecto Estado,,
2296,,70,,,,,,madrid,Si,,,,Eléctrica,,Gres,,,,,1971,,,Ladrillo,,,,,,,,65,Si,Si,,,Oeste,,,Más de 50 años,,,,2,1,,,199900,Si,Perfecto Estado,,
2297,,60,4,,,Individual,236 KW h/m² año,madrid,Si,2,,,,,Baldosa,,,,,1938,,,Otros materiales,,4,,,,,,49,,,,,Noroeste,,,Más de 50 años,,,20,2,1,,49 Kg CO2/m² año,199900,,A reformar,,
2298,,881,,Si,Si,Individual,,madrid,Si,,Si,,Individual,,Gres,,,,,1900,Si,,,,,,,,,,880,,,,,,,,Más de 50 años,,,,4,1,,,200000,,Perfecto Estado,,
2299,,74,,Si,,,376 KW h/m² año,madrid,Si,,,,Gas Natural,1,Gres,,,,,1987,,,Ladrillo,,,,,,,,,,,,,,,,Entre 35 y 50 Años,,,,1,1,,78 Kg CO2/m² año,200000,Si,Perfecto Estado,,
2300,,55,6,Si,,Individual,,madrid,,,,,,,Porcelánico,,,,,1900,,,Mono Capa,,,,,,,"10,00 €",40,,Si,,,Suroeste,,,Más de 50 años,,,,1,1,,,200000,Si,Perfecto Estado,,
2301,Si,45,6,,,Central,,madrid,,,,,Individual,,Gres,,,,,1929,,,Piedra,,5,,,Si,,"65,00 €",40,,,,,,,,Más de 50 años,,,,1,1,,,200000,,Perfecto Estado,,
2302,Si,45,,,,Central,,madrid,,,,,Individual,,Gres,,,,,1929,,1,,,,,,Si,,"65,00 €",40,,,,,,,,Más de 50 años,,,,1,1,,,200000,,Perfecto Estado,,
2303,Si,85,,Si,,Gas natural,,madrid,Si,,,,Gas Natural,1,Gres,,,,,,,3,,,,,,Si,,"65,00 €",70,,Si,,Si,Noroeste,,,Entre 20 y 25 Años,,,,3,2,,,200000,,Perfecto Estado,,
2304,,50,,Si,,Individual,,madrid,,,,,Eléctrica,,Parquet,,,,,1925,,,,Si,,,,,,"45,00 €",40,,,,,,,,Más de 50 años,,,,2,1,Si,,200000,Si,A reformar,,
2305,,59,,,,Individual,,madrid,Si,,,,Gas Natural,,Otros,,,,,1960,,,,,,,,Si,,,,,,,,,,,Más de 50 años,,,,2,1,,,200000,,Perfecto Estado,,
2306,,87,5,Si,,Individual,205 KW h/m² año,madrid,Si,2,,,,,Parquet,,,,,1967,,,Ladrillo,,20,,,Si,,"180,00 €",81,,,,,Sureste,,,Más de 50 años,,,,3,1,,39 Kg CO2/m² año,200000,Si,A reformar,,
2307,,93,,,,,,madrid,Si,1,,,Gas Natural,1,Gres,,,,,,,2,,,,,,Si,,,,,,,,,,,Entre 35 y 50 Años,,,,3,2,,,201000,,Perfecto Estado,,
2308,Si,83,9,Si,,Individual,,madrid,Si,1,,,Central,,Parquet,Si,,,,1974,Si,,Ladrillo,,36,,,Si,,,73,Si,,,,Sureste,,,Entre 35 y 50 Años,,Si,,3,1,,,202000,,Perfecto Estado,,
2309,Si,93,7,Si,,Gas natural,,madrid,Si,,Si,,Gas Natural,1,Gres,Si,Si,,,2006,Si,3,Ladrillo,,,,,Si,,,81,Si,,,Si,Suroeste,,Si,Entre 15 y 20 Años,,Si,,3,2,,,203100,Si,Perfecto Estado,,
2310,,55,4,Si,,,116 KW h/m² año,madrid,,,Si,,,1,Parquet,Si,,Si,,2009,,1,Ladrillo,,72,,,Si,,"85,00 €",39,,Si,,Si,Suroeste,,,Entre 15 y 20 Años,,,,1,1,,24 Kg CO2/m² año,203500,,Perfecto Estado,,
2311,,82,4,Si,,Gas natural,346 KW h/m² año,madrid,Si,1,,,Individual,,Tarima Flotante,,,,,1958,,,,,8,,,,,"45,00 €",66,Si,Si,,,,,,,,,2,3,1,,66 Kg CO2/m² año,204000,,Depende del precio,,
2312,,76,4,Si,,Gas natural,346 KW h/m² año,madrid,Si,1,,,Individual,,Tarima Flotante,,,,,1959,,1,,,10,,,Si,,,63,Si,Si,,,,,,Más de 50 años,,,2,3,1,,66 Kg CO2/m² año,205000,,Perfecto Estado,,
2313,Si,60,,Si,,,170 KW h/m² año,madrid,Si,,,,,,,Si,,,,1969,,,Ladrillo,,,,,Si,,,52,,,,,Sur,,,Entre 35 y 50 Años,,,,1,1,,36 Kg CO2/m² año,205000,,A reformar,,
2314,,81,5,Si,,Gas natural,183 KW h/m² año,madrid,,1,,,,,Parquet,,,,,1967,,,Ladrillo,Si,20,,,,,"50,00 €",69,,,,,Este,,,Más de 50 años,,,,3,1,,38 Kg CO2/m² año,205000,,A reformar,,
2315,,55,,Si,,Gas natural,211 KW h/m² año,madrid,Si,,,,Gas Natural,,Parquet,,,,,1967,,,Ladrillo,,,,,Si,,,,,,,,Sur,,,Más de 50 años,,,,2,1,,44 Kg CO2/m² año,205000,Si,A reformar,,
2316,,64,6,Si,,Gas natural,290 KW h/m² año,madrid,Si,,,,Gas Natural,,Parquet,,,,,1967,,,Ladrillo,,32,,,,,"40,00 €",63,Si,Si,,Si,Noroeste,,,Más de 50 años,,,,2,1,,61 Kg CO2/m² año,205000,,A reformar,,
2317,,57,4,Si,,Gas natural,171 KW h/m² año,madrid,Si,1,,,Gas Natural,,Gres,,,,,1963,,2,Ladrillo,,4,,,Si,,,52,Si,,,,Sur,,,Más de 50 años,,,,2,1,,75 Kg CO2/m² año,207000,Si,Perfecto Estado,,
2318,Si,68,,Si,,Gas natural,,madrid,Si,,Si,,Gas Natural,1,Tarima normal,Si,,,,2009,Si,2,Ladrillo,,,,,Si,,"70,00 €",48,Si,Si,,Si,,,,Entre 10 y 15 Años,,,,1,1,,,207500,,Perfecto Estado,,
2319,Si,122,7,,,Individual,,madrid,Si,1,,,Gas Natural,,Gres,,,,,1965,,3,Ladrillo,Si,14,,,Si,,"50,00 €",103,Si,Si,,,Suroeste,,,Entre 35 y 50 Años,,,,3,2,,,208000,Si,Perfecto Estado,,
2320,Si,92,7,,,Individual,,madrid,Si,,Si,,Gas Natural,1,Tarima Flotante,Si,,,,2008,Si,3,Ladrillo,,250,,,Si,,"68,00 €",74,Si,Si,,Si,Norte,,,Entre 15 y 20 Años,,,,2,2,,,209000,,Perfecto Estado,,
2321,Si,157,,,,Individual,,madrid,Si,2,,,Gas Natural,1,Parquet,,,,,2004,Si,4,Ladrillo,,,,,Si,,,,,Si,,,,,,Entre 15 y 20 Años,,Si,,4,2,,,209000,,Perfecto Estado,,
2322,Si,128,,Si,,Gas natural,,madrid,Si,,,,Gas Natural,1,Parquet,,,,,,,2,,,,,,Si,,"70,00 €",90,Si,Si,,Si,Suroeste,,,Mas de 25 Años,,,,3,2,,,209700,Si,Perfecto Estado,,
2323,,136,4,Si,,Gas natural,,madrid,Si,1,,,Gas Natural,1,Tarima Flotante,,,,,2004,Si,3,Ladrillo,,,,,Si,,,90,Si,Si,,Si,,,,Entre 15 y 20 Años,,,,3,2,,,210000,Si,Perfecto Estado,,
2324,,77,,Si,,Individual,,madrid,Si,,,,Eléctrica,,Tarima Flotante,,,,,,,,,,,,,,,"37,00 €",62,Si,,,,Oeste,,,Entre 25 y 35 años,,,,2,2,,,210000,Si,Perfecto Estado,,
2325,,50,,Si,,,,madrid,Si,,,,Eléctrica,,Gres,,,,,,,,,,,,,,,"45,00 €",48,Si,Si,,,,,,Más de 50 años,,Si,,2,1,,,210000,Si,A reformar,,
2326,,45,6,Si,,Individual,446 KW h/m² año,madrid,Si,,,,Eléctrica,,Gres,,,,,1989,,,Ladrillo,,77,,,Si,,,,Si,Si,,,Suroeste,,,Entre 25 y 35 años,,,,,1,Si,79 Kg CO2/m² año,210000,Si,Perfecto Estado,,
2327,Si,95,9,Si,,Central,,madrid,Si,1,,,Central,,Parquet,,,,,1970,,,Ladrillo,Si,32,,,Si,,"120,00 €",,Si,Si,,,Noreste,,,Entre 35 y 50 Años,,,,3,1,,,210000,Si,Perfecto Estado,,
2328,Si,89,10,,,Individual,,madrid,Si,1,,,Central,1,Gres,Si,,,,1974,Si,2,Cemento,,4,,,Si,,"135,00 €",72,Si,,,,Suroeste,,,Entre 35 y 50 Años,,Si,,3,1,,,210000,Si,A reformar,,
2329,,97,,Si,,Gas natural,,madrid,Si,1,,,Gas Natural,,Parquet,,,,,1982,,3,,,,,,Si,,"105,00 €",70,,Si,,,,,,Mas de 25 Años,,,,3,2,,,210000,,Perfecto Estado,,
2330,,96,,,,Gas natural,,madrid,Si,,,,Gas Natural,,Parquet,,,,,,,,,,,,,Si,,"107,00 €",85,,Si,,Si,,,,Entre 20 y 25 Años,,,,4,2,,,210000,,Perfecto Estado,,
2331,Si,152,,Si,,Individual,,madrid,Si,1,,,Central,1,Tarima normal,,,,,2010,Si,2,Ladrillo,,,,,Si,,"150,00 €",80,Si,,,Si,,,,Entre 10 y 15 Años,,,,3,2,,,210000,Si,Perfecto Estado,,
2332,,240,2,,Si,Central,,madrid,Si,3,Si,,Gasóleo,1,Terrazo,,,,,1999,Si,6,Otros materiales,,1,,,,,,210,Si,,,,,,,Entre 25 y 35 años,,,,7,3,Si,,210000,,Perfecto Estado,,
2333,,78,,Si,,Individual,,madrid,Si,,Si,,Gas Natural,1,Parquet,,,,,2000,,3,Ladrillo,,,,,Si,,"69,71 €",64,Si,,,,Sur,,,Entre 20 y 25 Años,,Si,,2,1,Si,,210000,Si,Perfecto Estado,,
2334,Si,81,,Si,,Individual,,madrid,,,,,Individual,1,Tarima Flotante,Si,,,,2010,,2,,,,,,Si,,,65,,,,Si,Sur,,,Entre 10 y 15 Años,,,,2,1,,,210000,,Perfecto Estado,,
2335,,72,,Si,,Gas natural,,madrid,Si,,,,Gas Natural,,Tarima Flotante,,,,,1940,,,Mono Capa,,,,,,,,58,,Si,,,,,,Más de 50 años,,,,3,1,,,210000,,,,
2336,,55,,Si,,,,madrid,Si,,,,Eléctrica,,Porcelánico,,,,,,,1,,,,,,,,"40,00 €",45,Si,,,,,,,Más de 50 años,,,,2,1,,,212000,Si,,,
2337,,54,,,,Individual,,madrid,,,,,,,Parquet,,,,,1930,,1,Cemento,,,,,Si,,"54,00 €",,,Si,,,,,,,,,,2,1,,,212000,,A reformar,,
2338,,55,,Si,,Central,,madrid,Si,,,,Central,,Tarima normal,,,,,,,,Ladrillo,,,,,Si,,,51,Si,,,,,,,Entre 35 y 50 Años,,,,2,1,Si,,212500,Si,Perfecto Estado,,
2339,,93,,,,Gas natural,,madrid,Si,1,,,Gas Natural,1,Parquet,,,,,,,,Ladrillo,,,,,Si,,,,Si,,,Si,,,,,,,,3,2,,,215000,,A reformar,,
2340,Si,40,4,Si,,Individual,,madrid,,,,,,,Parquet,,,,,1926,,,Cemento,,8,,,Si,,,,,,,,Este,,,Entre 35 y 50 Años,,,,2,1,,,215000,Si,A reformar,,
2341,Si,63,,Si,,,,madrid,Si,,,,Gas Natural,,Tarima Flotante,,,,,1961,,1,Cemento,,,,,,,"50,00 €",,,,,,Sur,,,Más de 50 años,,,,3,1,,,215000,,,,
2342,Si,80,9,Si,,Individual,,madrid,Si,1,,,Central,,Parquet,Si,,,,1972,Si,,Ladrillo,,4,,,Si,,"150,00 €",73,Si,,,,Sur,,,Entre 35 y 50 Años,,Si,,3,1,,,215000,Si,,,
2343,,96,,,,Gas natural,,madrid,,1,,,Individual,1,Parquet,,,,,2008,Si,1,Ladrillo,,,,,Si,,"37,00 €",77,,Si,,,,,,Entre 15 y 20 Años,,,,2,2,,,215000,Si,Perfecto Estado,,
2344,Si,41,6,,,Individual,,madrid,,,,,Eléctrica,,Sintasol,Si,,,,1940,,,Ladrillo,,38,,,Si,,"62,00 €",35,,,,,Oeste,,,Más de 50 años,,,38,2,1,,,217000,,A reformar,,
2345,Si,118,,Si,,Individual,,madrid,Si,2,,,Individual,1,,,,,,,,,,,,,,Si,,,110,,,,Si,,,,,,,,3,1,,,218000,,Perfecto Estado,,
2346,,102,,Si,,Gas natural,,madrid,Si,1,Si,Si,Gas Natural,1,Tarima normal,,Si,,,1977,Si,5,Cemento,,,,,Si,,"80,00 €",82,Si,,Si,Si,,,Si,Entre 35 y 50 Años,,,,3,2,,,218000,Si,Perfecto Estado,,
2347,,95,,,,Gas natural,,madrid,Si,,,,Gas Natural,1,Gres,Si,,,,1999,Si,,,,,,,Si,,,84,Si,Si,,,,,,Entre 20 y 25 Años,,Si,,3,1,,,219000,,,,
2348,,123,3,Si,,Gas natural,,madrid,,2,Si,Si,Gas Natural,1,Porcelánico,,Si,,,1987,Si,3,Cemento,,,,,Si,,"136,00 €",98,Si,,,,Sur,,Si,Entre 35 y 50 Años,,Si,,4,2,,,219000,,Perfecto Estado,,
2349,Si,90,4,,,Gas natural,,madrid,Si,1,,,Gas Natural,,Parquet,,,,,1974,,,Mono Capa,,16,,,Si,,,71,,Si,,Si,Oeste,,,Entre 35 y 50 Años,,,,3,1,,,219990,,Perfecto Estado,,
2350,,42,,,,,,madrid,,,,,,,,,,,,,,,,,,,,Si,,,40,,,,,,,,,,,,1,1,,,220000,,,,
2351,,100,,,,Individual,,madrid,Si,1,,,Eléctrica,,Tarima normal,,,,,2003,,5,Ladrillo,,,,,,,,,,,,,Sur,,,Entre 20 y 25 Años,,,,3,2,,,220000,,Perfecto Estado,,
2352,,44,6,Si,,Individual,,madrid,,,,,Individual,,Parquet,Si,,,,1929,,1,,,6,,,Si,,"60,00 €",35,,,,,Oeste,,,Más de 50 años,,,,2,1,Si,,220000,Si,A reformar,,
2353,,86,,Si,,Gas natural,,madrid,Si,,,,Gas Natural,,Parquet,,,,,1996,,3,Ladrillo,,,,,Si,,"60,00 €",72,Si,Si,,,,,,Mas de 25 Años,,,,3,2,,,220000,Si,Perfecto Estado,,
2354,Si,100,,Si,,Central,,madrid,Si,,,,Central,1,,Si,,,,,,,,,,,,Si,,,,,,,,,,,Mas de 25 Años,,Si,,3,2,,,220000,,Perfecto Estado,,
2355,Si,108,7,Si,,Individual,,madrid,Si,1,,,Gas Natural,,Parquet,,,,,1976,Si,1,Ladrillo,Si,28,,,Si,,"90,00 €",90,Si,Si,,,Oeste,,,Entre 35 y 50 Años,,Si,,3,2,,,220000,Si,Perfecto Estado,,
2356,,89,,Si,,Individual,,madrid,Si,,,,Central,,Parquet,,,,,,,,,Si,,,,Si,,,79,,,,,Sur,,,Más de 50 años,,,,3,2,,,220000,Si,A reformar,,
2357,,70,,,,,,madrid,Si,2,,,,,Gres,,,,,1965,,,Ladrillo,,,,,,,,65,Si,,,,,,,Más de 50 años,,,,3,1,,,220000,Si,,,
2358,Si,108,11,,,Individual,,madrid,Si,1,,,Individual,,Gres,,,,,1979,Si,,Ladrillo,,48,,,Si,,,97,Si,,,Si,Suroeste,,,Entre 20 y 25 Años,,Si,,3,2,,,220000,Si,,,
2359,Si,112,12,,,Gas natural,,madrid,Si,,,,Gas Natural,,Tarima normal,,,,,1979,Si,3,Ladrillo,,48,,,Si,,"80,00 €",,Si,,,,,,,Entre 35 y 50 Años,,Si,,3,2,Si,,220000,Si,,,
2360,,75,4,Si,,Individual,,madrid,Si,1,,,,,Sintasol,,,,,1957,,,Ladrillo,,,,,,,,,,,,,,,,Más de 50 años,,,,3,1,,,220000,,A reformar,,
2361,Si,74,11,Si,,Central,,madrid,Si,1,,,Central,1,Gres,Si,,,,1970,,1,Ladrillo,,,,,Si,,"150,00 €",67,Si,Si,,,Suroeste,,,Más de 50 años,,,,3,2,,,222000,,A reformar,,
2362,,92,,Si,,Gas natural,,madrid,Si,1,,,Gas Natural,1,Tarima Flotante,Si,,,,1995,Si,4,Ladrillo,Si,,,,Si,,"116,75 €",74,,,,,,,Si,Mas de 25 Años,,,,3,2,,,222000,,A reformar,,
2363,Si,120,,Si,,Gas natural,,madrid,Si,1,,,Individual,,Gres,Si,,,,1975,,2,Ladrillo,,,,,Si,,"132,00 €",110,Si,Si,,,,,,Mas de 25 Años,,,,4,2,,,225000,Si,Perfecto Estado,,
2364,,50,,,,Gas natural,,madrid,,,,,Individual,,Gres,,,,,1941,,,Ladrillo,,,,,,,,,Si,Si,,,Suroeste,,,Entre 35 y 50 Años,,,,2,1,,,225000,,A reformar,,
2365,,124,,,,Gas natural,,madrid,Si,1,Si,,Gas Natural,1,Parquet,Si,Si,Si,,,Si,,,,,,,Si,,"98,00 €",,Si,Si,,Si,,,,Entre 20 y 25 Años,,,,3,2,,,225000,Si,,,
2366,,40,,,,,,madrid,,,,,,,Parquet,,,,,1940,,,Ladrillo,,,,,Si,,,,,,,,Norte,,,Más de 50 años,,,,1,1,,,225000,,,,
2367,,104,3,,,Gas natural,,madrid,Si,2,,,Gas Natural,1,Baldosa,,,,,1979,,2,Ladrillo,,,,,,,"40,00 €",,Si,,,,Noreste,,,Entre 35 y 50 Años,,,,4,2,,,225000,Si,Perfecto Estado,,
2368,Si,51,,Si,,Individual,,madrid,Si,,Si,,Gas Natural,1,Tarima normal,Si,,,,2008,Si,1,,,,,,Si,,,41,,,Si,Si,,,,Entre 15 y 20 Años,,,,1,1,,,225000,,Perfecto Estado,,
2369,,112,,Si,,,,madrid,Si,2,,,Gas Natural,,Tarima normal,,,,,,,,,,,,,,,,90,Si,Si,,,,,,Más de 50 años,,,,4,2,,,225000,Si,Perfecto Estado,,
2370,,82,,,,Gas natural,,madrid,Si,,,,Gas Natural,1,Parquet,,,,,1995,,3,Ladrillo,,3,,,Si,,"50,00 €",72,Si,Si,,Si,,,,Mas de 25 Años,,,,2,1,Si,,225000,Si,Perfecto Estado,,
2371,Si,110,8,,,Gas natural,,madrid,Si,2,Si,,Central,,Parquet,Si,,,,1979,Si,2,Ladrillo,,32,,,Si,,"195,00 €",91,Si,,,,Oeste,,,Entre 35 y 50 Años,,Si,,3,2,,,225000,Si,,,
2372,Si,60,,Si,,Individual,,madrid,Si,,Si,,Eléctrica,1,Tarima Flotante,Si,,Si,,2004,Si,,Ladrillo,,,,,Si,,,45,Si,Si,,Si,Este,,,Entre 20 y 25 Años,,Si,,1,1,,,225000,Si,Perfecto Estado,,
